applicant_id,age,education_level,gig_platforms,num_platforms,work_experience,monthly_income,seasonal_variation,income_volatility,savings_balance,debt_to_income_ratio,credit_score,existing_loans,loan_amount_requested,transaction_frequency,avg_monthly_expenses,credit_card_utilization,subscription_services,financial_emergencies_last_year,inflation_rate,reason_for_loan,platform_ratings,customer_feedback_score,work_consistency,penalties,alternative_income_source,loan_coapplicant,location,urban_rural,avg_platform_tenure,family_dependents,cost_of_living_index,loan_approved
739,46,High School,"Uber, Swiggy",2,5.0,17425.0,1.05,3689,,0.14322723169586477,,0,42374,19,17615.0,74,0,0,6.0,Home Renovation,Uber:4.5; Swiggy:4.8,97.8,7,0,Yes,No,West Bengal,Urban,35.0,0.0,0.9,0
4730,27,,Rapido,1,14.0,47206.0,1.45,10173,71365.0,0.19420891664987613,759.0,1,11908,28,30259.0,55,0,3,4.33,Debt Consolidation,Rapido:3.7,77.3,6,0,Yes,Yes,Maharashtra,Rural,57.0,1.0,1.15,1
2020,24,,UrbanClap,1,6.0,37603.0,1.2,6159,86743.0,0.2895926036112866,641.0,0,34827,13,18084.0,50,4,4,7.58,Vehicle Purchase,UrbanClap:4.1,81.0,2,0,Yes,No,Karnataka,Urban,18.0,1.0,1.1,0
4136,28,,"Zomato, UrbanClap",2,3.0,32067.0,0.9500000000000001,9133,72563.0,0.3099409125615667,,2,40137,35,54056.0,30,0,0,7.09,Medical Emergency,Zomato:3.5; UrbanClap:3.2,67.2,1,3,No,No,West Bengal,Urban,46.0,1.0,0.9,0
2081,48,Graduate,Ola,1,7.0,,1.0,2373,25919.0,0.11032727752524377,474.0,0,13276,60,52942.0,33,3,0,5.73,Debt Consolidation,Ola:3.2,60.2,4,0,No,Yes,Tamil Nadu,Rural,6.0,1.0,1.05,0
3020,59,,"UrbanClap, Amazon Flex, Uber",3,13.0,67097.0,1.35,13050,184490.0,0.1032189423014449,900.0,0,16551,80,18868.0,85,0,1,6.21,Debt Consolidation,UrbanClap:4.5; Amazon Flex:4.6; Uber:4.2,93.3,7,0,No,No,Maharashtra,Urban,21.0,1.0,1.15,1
623,35,High School,"Upwork, UrbanClap",2,5.0,,1.2,9942,87073.0,0.1820311614343195,785.0,0,40703,44,67449.0,30,3,2,6.93,Vehicle Purchase,Upwork:4.7; UrbanClap:3.7,82.7,4,0,No,No,Karnataka,Urban,13.0,1.0,1.1,1
3873,49,Graduate,Zomato,1,11.0,14599.0,0.9500000000000001,1110,34297.0,0.15054009825923523,473.0,0,35205,81,,87,0,0,4.49,Medical Emergency,Zomato:4.5,91.3,2,0,No,Yes,West Bengal,Urban,45.0,0.0,0.9,0
1418,44,Postgraduate,UrbanClap,1,,55945.0,1.45,13754,164786.0,0.2836561051991101,879.0,0,14726,31,47543.0,30,3,3,6.16,Medical Emergency,UrbanClap:3.1,63.3,2,0,No,No,West Bengal,Urban,57.0,2.0,0.9,0
263,48,High School,"Ola, Zomato, Amazon Flex",3,14.0,60514.0,1.5,9083,80448.0,0.2169194566253904,862.0,1,244223,63,,29,4,2,6.82,Education,Ola:3.3; Zomato:4.5; Amazon Flex:4.3,85.0,2,0,Yes,No,Rajasthan,Rural,25.333333333333332,0.0,0.93,0
2577,38,Postgraduate,Uber,1,9.0,14593.0,0.8,2497,,0.1782529354940963,482.0,0,44574,65,36270.0,43,0,0,5.93,Debt Consolidation,Uber:3.9,78.7,3,0,Yes,No,Delhi,Rural,14.0,1.0,1.25,0
4180,34,Graduate,"Fiverr, Dunzo, Amazon Flex",3,11.0,43574.0,0.9,4492,121750.0,0.14032250621115183,,0,25665,31,29628.0,11,2,2,4.99,Debt Consolidation,Fiverr:3.0; Dunzo:3.0; Amazon Flex:4.0,63.8,6,0,No,Yes,Karnataka,Rural,18.666666666666668,,1.1,0
3731,30,Graduate,"Amazon Flex, Rapido, Zomato",3,4.0,32367.0,1.15,1747,67315.0,0.15725928261041539,613.0,0,37586,72,,87,4,4,4.26,Vehicle Purchase,Amazon Flex:3.5; Rapido:3.4; Zomato:3.6,65.7,6,0,Yes,No,Gujarat,Rural,30.666666666666668,1.0,1.0,0
3805,51,,"Swiggy, Amazon Flex",2,6.0,36232.0,1.15,6376,87125.0,0.28811970379347596,658.0,0,27546,17,24525.0,43,2,3,3.02,Education,Swiggy:4.3; Amazon Flex:4.3,89.7,4,2,No,No,Tamil Nadu,Urban,32.5,1.0,1.05,0
223,24,High School,Amazon Flex,1,14.0,42048.0,0.9,9487,76098.0,0.29726910461806944,683.0,0,26545,76,58950.0,44,3,4,6.88,Debt Consolidation,Amazon Flex:4.4,88.7,3,0,No,No,Maharashtra,Urban,3.0,1.0,1.15,0
1446,27,Graduate,Rapido,1,5.0,34339.0,1.3,10127,65857.0,0.166760616645229,667.0,0,30888,91,21017.0,39,3,0,3.77,Vehicle Purchase,Rapido:4.1,83.5,5,0,Yes,Yes,Telangana,Urban,12.0,2.0,1.07,1
3884,23,High School,Swiggy,1,6.0,,1.5,12377,,0.25555925882271135,827.0,0,28929,36,25794.0,83,3,3,6.11,Other,Swiggy:4.4,88.2,2,0,No,No,Uttar Pradesh,Rural,25.0,3.0,0.95,0
4657,39,Graduate,Upwork,1,12.0,48763.0,1.25,6017,121548.0,0.25321707280997485,755.0,0,34453,35,49375.0,80,0,3,6.49,Education,Upwork:4.6,91.8,5,0,No,Yes,Telangana,Rural,27.0,3.0,1.07,1
2552,27,High School,"Fiverr, Swiggy, Upwork",3,12.0,23681.0,0.9,5794,38892.0,0.18342300356038235,,2,22699,51,69131.0,42,0,0,4.55,Education,Fiverr:4.9; Swiggy:4.5; Upwork:5.0,91.5,2,1,Yes,No,Karnataka,Rural,49.666666666666664,0.0,1.1,0
2009,39,High School,"Swiggy, Zomato",2,8.0,34766.0,1.3,5866,101763.0,0.34999132070975786,590.0,1,16172,27,66000.0,54,3,0,6.89,Other,Swiggy:3.9; Zomato:3.1,67.2,1,2,No,No,Bihar,Rural,25.5,0.0,0.85,0
3611,38,Graduate,Ola,1,2.0,28998.0,1.1,5887,70285.0,0.3084740429071611,548.0,2,24637,87,39238.0,11,0,3,5.46,Education,Ola:4.5,86.4,7,0,No,Yes,Karnataka,Rural,40.0,2.0,1.1,0
730,47,Graduate,Uber,1,11.0,21419.0,0.9,3496,42216.0,0.1855438054715587,527.0,0,37527,21,38754.0,72,0,2,6.71,Debt Consolidation,Uber:4.0,76.4,2,0,No,No,Maharashtra,Rural,42.0,0.0,1.15,0
1330,49,,"Upwork, Dunzo",2,8.0,46424.0,1.0,8125,106292.0,0.1806414867411065,727.0,1,350849,41,64806.0,53,3,0,4.04,Debt Consolidation,Upwork:3.4; Dunzo:4.2,77.7,5,0,No,Yes,Tamil Nadu,Rural,6.0,0.0,1.05,1
2443,27,High School,Dunzo,1,12.0,37595.0,1.4,7520,73806.0,0.271927801501467,706.0,0,31558,67,36694.0,77,0,1,4.26,Business Expansion,Dunzo:4.9,96.9,4,1,No,No,West Bengal,Urban,10.0,1.0,0.9,1
4011,50,Postgraduate,Amazon Flex,1,,,0.8500000000000001,4877,93098.0,0.2573035567766817,536.0,0,11153,77,29889.0,34,3,1,3.98,Education,Amazon Flex:4.6,89.6,4,0,No,Yes,Delhi,Urban,4.0,2.0,1.25,0
1006,40,Graduate,Uber,1,0.0,18619.0,0.9,5171,29862.0,0.14709945703121402,514.0,0,195271,44,33583.0,64,3,1,4.73,Home Renovation,Uber:3.1,58.2,1,0,No,No,Gujarat,Rural,8.0,3.0,1.0,0
2267,42,Postgraduate,Zomato,1,14.0,36115.0,0.9500000000000001,3600,91245.0,0.12171477847769796,642.0,0,21152,89,42763.0,14,3,4,4.6,Education,Zomato:4.6,91.9,3,0,Yes,No,Maharashtra,Rural,32.0,1.0,1.15,0
4062,31,Graduate,Rapido,1,14.0,33932.0,1.35,6607,81871.0,0.12692100690376729,591.0,0,42296,61,58437.0,77,2,4,5.75,Business Expansion,Rapido:3.4,72.4,5,1,No,No,Telangana,Rural,43.0,0.0,1.07,0
4735,25,Graduate,UrbanClap,1,7.0,36163.0,1.2,2521,,0.2246914249202182,629.0,0,36375,21,57895.0,81,1,1,3.47,Medical Emergency,UrbanClap:3.8,73.5,2,0,Yes,No,West Bengal,Rural,25.0,2.0,0.9,0
3195,57,Postgraduate,"Zomato, Ola, Dunzo",3,1.0,77905.0,1.45,11780,215808.0,0.16526483179421383,900.0,0,38753,70,59668.0,65,4,0,6.15,Education,Zomato:5.0; Ola:3.9; Dunzo:4.4,90.2,1,0,Yes,No,Delhi,Urban,21.0,1.0,1.25,0
4849,58,Graduate,UrbanClap,1,2.0,46556.0,1.45,5544,106500.0,0.16770538093053516,,0,14668,67,50288.0,39,3,3,5.53,Vehicle Purchase,UrbanClap:4.8,99.7,1,0,No,No,Karnataka,Rural,32.0,2.0,1.1,0
3992,45,,"Dunzo, Swiggy",2,4.0,28141.0,0.9500000000000001,4684,52688.0,0.18480295130161867,562.0,2,22850,76,60299.0,22,2,4,4.03,Medical Emergency,Dunzo:4.4; Swiggy:4.6,89.1,6,0,Yes,No,Bihar,Rural,34.5,1.0,0.85,0
3427,41,Graduate,"Ola, Zomato",2,9.0,44489.0,1.0,8242,109321.0,0.18673127015433966,744.0,0,20663,89,34266.0,73,4,4,3.53,Business Expansion,Ola:3.3; Zomato:3.3,68.1,3,0,No,No,Uttar Pradesh,Rural,36.5,0.0,0.95,0
1556,35,High School,Zomato,1,3.0,22834.0,1.05,5538,41993.0,0.3377546776767986,530.0,1,32045,32,7691.0,14,0,1,5.5,Other,Zomato:4.9,97.3,4,1,No,No,Karnataka,Rural,57.0,2.0,1.1,0
1440,49,High School,UrbanClap,1,12.0,13344.0,0.9,3491,30471.0,0.18496412658709205,402.0,0,15416,65,52856.0,32,4,1,4.91,Education,UrbanClap:4.2,81.9,1,0,Yes,No,Uttar Pradesh,,36.0,1.0,0.95,0
1801,34,High School,"Fiverr, Rapido",2,7.0,29341.0,1.4,6173,59595.0,0.2543403211674272,616.0,0,23583,62,17231.0,10,3,1,4.46,Other,Fiverr:4.0; Rapido:3.3,69.3,2,0,No,No,Karnataka,Urban,22.0,3.0,1.1,0
2027,42,High School,Swiggy,1,2.0,39757.0,1.2,6763,62980.0,0.11057491977680059,679.0,0,13154,28,52246.0,40,0,1,4.92,Medical Emergency,Swiggy:5.0,102.7,5,0,No,Yes,Rajasthan,Rural,48.0,1.0,0.93,1
644,36,High School,Uber,1,7.0,,1.0,4569,73590.0,0.19345956234055978,584.0,1,46957,69,29106.0,65,0,0,5.68,Home Renovation,Uber:4.0,84.3,5,2,Yes,No,Maharashtra,Rural,59.0,1.0,1.15,0
3539,50,Graduate,UrbanClap,1,0.0,36795.0,1.1,9187,103405.0,0.2111404631390543,640.0,0,448632,13,55402.0,55,1,1,5.29,Home Renovation,UrbanClap:3.1,66.0,2,1,No,No,Maharashtra,Urban,15.0,,1.15,0
1091,35,High School,Fiverr,1,3.0,23271.0,0.9,1880,58897.0,0.27069871436934967,517.0,0,17483,16,13860.0,74,3,2,3.25,Vehicle Purchase,Fiverr:3.7,72.7,2,0,No,No,Maharashtra,Rural,16.0,1.0,1.15,0
1385,51,Graduate,"Upwork, Uber",2,0.0,,0.9500000000000001,3989,23354.0,0.22606273646282748,473.0,0,22142,25,52410.0,33,4,0,3.22,Education,Upwork:3.6; Uber:4.8,80.4,7,0,No,No,Delhi,Rural,56.0,0.0,1.25,0
780,58,Graduate,Upwork,1,3.0,27720.0,1.4,5141,38020.0,0.343369538319467,554.0,1,409793,35,47753.0,12,3,4,3.2,Debt Consolidation,Upwork:3.5,68.2,5,0,No,No,Maharashtra,Rural,4.0,2.0,1.15,0
4215,38,High School,"Zomato, Ola",2,9.0,15132.0,0.8500000000000001,1845,41911.0,0.2047415687829508,499.0,0,23216,45,,75,0,2,7.47,Vehicle Purchase,Zomato:3.9; Ola:3.9,80.4,7,0,No,Yes,Karnataka,Urban,13.0,1.0,1.1,0
3367,58,Graduate,"Amazon Flex, Fiverr",2,3.0,22613.0,0.9500000000000001,6558,59813.0,0.11918187651339723,526.0,0,38250,97,56267.0,71,1,1,7.33,Medical Emergency,Amazon Flex:3.3; Fiverr:4.3,75.5,7,0,No,No,Gujarat,Rural,45.0,2.0,1.0,0
444,56,Graduate,UrbanClap,1,1.0,,1.35,14004,72997.0,0.2608438504550243,794.0,0,374434,17,38919.0,19,2,2,3.88,Education,UrbanClap:4.1,83.5,5,0,No,No,Bihar,Urban,54.0,1.0,0.85,0
3565,35,High School,"Amazon Flex, Zomato",2,2.0,23354.0,0.8500000000000001,2719,55200.0,0.22669238510066408,498.0,0,27395,16,,80,2,3,5.78,Education,Amazon Flex:4.0; Zomato:5.0,94.7,1,0,No,No,Maharashtra,Rural,55.5,1.0,1.15,0
4931,24,Postgraduate,UrbanClap,1,2.0,71329.0,1.5,11765,166608.0,0.103415064604862,900.0,0,22595,40,51292.0,56,1,1,5.52,Business Expansion,UrbanClap:4.9,93.9,7,0,No,No,Bihar,Rural,42.0,,0.85,1
4891,26,Graduate,Dunzo,1,,,0.8500000000000001,5210,49872.0,0.22288530710697443,481.0,1,33566,98,57705.0,81,4,3,4.18,Vehicle Purchase,Dunzo:3.4,71.9,5,0,Yes,No,West Bengal,Rural,52.0,2.0,0.9,0
4851,45,High School,Zomato,1,4.0,29008.0,1.15,2299,86571.0,0.27468653461737513,575.0,0,453742,85,69080.0,74,0,2,4.74,Vehicle Purchase,Zomato:3.0,60.4,6,0,No,No,Delhi,,29.0,2.0,1.25,0
3865,46,Graduate,"Dunzo, Amazon Flex",2,7.0,40004.0,1.3,3265,115300.0,0.29440363463028896,676.0,0,17328,92,43313.0,44,3,3,7.2,Vehicle Purchase,Dunzo:4.4; Amazon Flex:4.8,92.9,6,2,Yes,Yes,Bihar,Rural,58.0,3.0,0.85,1
1746,22,Graduate,Uber,1,6.0,17135.0,1.0,4627,48747.0,0.1882616382310276,488.0,0,28635,10,10849.0,25,1,4,4.67,Home Renovation,Uber:5.0,99.9,3,0,No,Yes,West Bengal,Urban,7.0,3.0,0.9,0
3177,49,High School,Uber,1,1.0,43023.0,1.35,10775,,0.14512271010138988,750.0,2,23654,88,64886.0,43,3,1,6.12,Other,Uber:4.8,99.2,3,1,No,No,Bihar,Rural,10.0,1.0,0.85,1
3262,36,High School,Zomato,1,4.0,17822.0,1.35,1877,34575.0,0.1779252672881268,,0,160858,21,69514.0,45,0,0,5.44,Other,Zomato:3.8,75.3,4,0,No,No,Maharashtra,Urban,35.0,3.0,1.15,0
3515,27,,"Ola, Zomato",2,1.0,34212.0,0.9,1834,76264.0,0.2489980105233503,608.0,0,34915,13,45272.0,49,0,1,5.13,Debt Consolidation,Ola:3.8; Zomato:3.2,66.5,2,0,No,No,Karnataka,Rural,51.0,0.0,1.1,0
3521,22,High School,"Upwork, Zomato",2,,9314.0,1.1,1132,18831.0,0.27798542393198755,365.0,1,491078,85,9959.0,73,1,1,4.6,Home Renovation,Upwork:3.1; Zomato:3.4,68.1,2,0,No,No,Telangana,Rural,26.0,3.0,1.07,0
3587,43,High School,Fiverr,1,5.0,39309.0,1.4,3013,101639.0,0.24306096024969093,667.0,0,78283,90,51377.0,65,2,2,4.68,Vehicle Purchase,Fiverr:4.4,90.8,6,0,No,No,Karnataka,Urban,23.0,,1.1,0
4865,54,High School,Dunzo,1,0.0,41026.0,1.45,4493,52588.0,0.16994022171388393,714.0,0,32074,26,65380.0,27,1,0,5.41,Vehicle Purchase,Dunzo:3.3,62.5,3,0,No,Yes,Maharashtra,Urban,11.0,2.0,1.15,0
3183,42,Graduate,Dunzo,1,13.0,33218.0,1.35,3231,73542.0,0.24883130027983924,658.0,2,26674,83,8460.0,38,4,4,5.32,Debt Consolidation,Dunzo:3.2,63.7,4,0,Yes,No,West Bengal,Rural,35.0,1.0,0.9,0
2870,25,Graduate,Ola,1,10.0,37707.0,1.05,5615,46821.0,0.15053838513053988,656.0,2,469651,44,,44,1,2,5.18,Education,Ola:4.3,84.7,7,0,Yes,No,Delhi,Urban,28.0,2.0,1.25,0
3343,51,High School,"Amazon Flex, UrbanClap",2,6.0,31116.0,0.9500000000000001,7298,87982.0,0.3240328533896162,603.0,1,12341,63,,78,4,1,4.32,Vehicle Purchase,Amazon Flex:3.8; UrbanClap:4.0,78.3,4,3,No,No,Rajasthan,Rural,24.5,1.0,0.93,0
843,55,High School,UrbanClap,1,,32945.0,1.05,8077,58195.0,0.25360994485384125,643.0,0,34756,18,54009.0,10,4,3,4.06,Vehicle Purchase,UrbanClap:3.5,74.1,1,0,Yes,No,Karnataka,Urban,53.0,2.0,1.1,0
3116,33,Postgraduate,"Upwork, Rapido",2,8.0,41147.0,1.15,4035,,0.24370132124884553,720.0,1,457033,84,33846.0,17,2,4,7.38,Education,Upwork:3.4; Rapido:3.5,64.6,7,0,Yes,No,Tamil Nadu,Rural,45.5,2.0,1.05,0
1645,50,Graduate,"Upwork, Fiverr",2,13.0,20946.0,0.9,3010,25450.0,0.1939989659367548,479.0,0,26591,12,69247.0,73,0,1,3.3,Medical Emergency,Upwork:4.6; Fiverr:4.1,84.0,2,1,No,No,Karnataka,Rural,14.5,5.0,1.1,0
274,38,Graduate,"Ola, Uber",2,5.0,65432.0,1.35,4400,143078.0,0.1674381934454652,900.0,1,34579,14,13239.0,36,2,0,6.27,Other,Ola:3.7; Uber:4.8,84.9,3,0,No,No,West Bengal,Rural,41.0,0.0,0.9,1
2039,35,High School,"Ola, Dunzo",2,3.0,35939.0,0.8500000000000001,5295,90233.0,0.19909921639169773,,1,27462,61,,26,0,1,5.19,Business Expansion,Ola:4.7; Dunzo:4.6,92.0,6,0,No,No,Delhi,,28.5,1.0,1.25,0
731,35,Postgraduate,"UrbanClap, Uber, Ola",3,13.0,31829.0,1.1,7246,,0.15511684410736842,570.0,0,28447,55,22997.0,29,1,1,7.43,Debt Consolidation,UrbanClap:4.2; Uber:4.5; Ola:3.2,81.5,7,1,Yes,No,West Bengal,Rural,39.666666666666664,3.0,0.9,0
2462,28,,Rapido,1,9.0,36250.0,1.0,7308,50563.0,0.3469462441147893,655.0,1,44577,18,,29,4,4,5.98,Debt Consolidation,Rapido:4.6,93.2,7,0,No,No,Uttar Pradesh,Rural,47.0,3.0,0.95,0
564,29,Graduate,Rapido,1,,13997.0,0.9,1372,23512.0,0.11088176556317504,461.0,0,194723,19,,27,1,4,4.31,Debt Consolidation,Rapido:3.6,68.4,3,1,Yes,No,Gujarat,Rural,13.0,1.0,1.0,0
4133,38,Graduate,"Upwork, UrbanClap",2,3.0,24759.0,0.8500000000000001,2369,33901.0,0.2834684258266064,539.0,2,29560,89,,35,3,3,5.93,Debt Consolidation,Upwork:3.9; UrbanClap:3.4,68.2,5,1,No,No,Uttar Pradesh,Rural,42.0,2.0,0.95,0
3728,48,Graduate,"UrbanClap, Swiggy",2,12.0,42993.0,1.35,11540,114114.0,0.29556793085408395,694.0,0,280145,14,63093.0,83,1,3,5.71,Medical Emergency,UrbanClap:4.5; Swiggy:4.5,90.3,4,2,Yes,No,Maharashtra,Rural,35.0,1.0,1.15,0
1906,26,Graduate,Dunzo,1,14.0,14690.0,1.0,1270,30301.0,0.19603979785455017,422.0,0,45109,82,44409.0,44,4,3,7.24,Education,Dunzo:3.5,70.0,1,0,Yes,No,Karnataka,Urban,49.0,1.0,1.1,0
2364,26,Graduate,Amazon Flex,1,11.0,,1.0,4265,38638.0,0.28181545528609475,,0,42070,30,11877.0,56,4,2,4.47,Other,Amazon Flex:3.1,57.3,1,0,No,No,Karnataka,Rural,10.0,1.0,1.1,0
1601,55,High School,Uber,1,0.0,45539.0,1.3,11858,111831.0,0.1795070271555886,751.0,0,12518,11,13724.0,33,1,0,3.42,Other,Uber:3.3,63.8,7,0,No,No,Tamil Nadu,Rural,11.0,0.0,1.05,0
966,47,Graduate,"Dunzo, Uber",2,14.0,62745.0,1.3,5191,160411.0,0.15820864128795023,900.0,0,20974,72,9960.0,20,1,3,7.01,Education,Dunzo:3.7; Uber:3.1,66.8,6,1,Yes,Yes,Uttar Pradesh,Rural,35.0,5.0,0.95,0
3484,31,Postgraduate,"UrbanClap, Amazon Flex",2,2.0,20375.0,0.8,2274,29927.0,0.14151238309350028,497.0,1,10209,76,67794.0,75,2,4,5.8,Home Renovation,UrbanClap:3.8; Amazon Flex:3.4,67.7,2,0,No,No,Uttar Pradesh,Rural,15.0,2.0,0.95,0
2393,46,Graduate,"Rapido, Dunzo",2,2.0,51771.0,1.05,5533,122151.0,0.1854682915589988,812.0,0,41346,14,25474.0,50,4,2,5.8,Vehicle Purchase,Rapido:4.6; Dunzo:3.6,84.8,1,1,No,No,Karnataka,Rural,33.5,2.0,1.1,0
493,30,Postgraduate,"Uber, Upwork",2,10.0,26139.0,0.8,5891,43927.0,0.17304375083147355,,0,162508,28,68185.0,43,2,2,4.87,Vehicle Purchase,Uber:3.1; Upwork:3.7,70.3,7,0,No,No,Uttar Pradesh,Rural,40.5,2.0,0.95,0
602,54,High School,UrbanClap,1,7.0,39037.0,1.2,10916,85965.0,0.291986489964535,683.0,1,39870,93,29113.0,79,0,1,4.66,Medical Emergency,UrbanClap:4.2,81.1,5,0,No,Yes,Rajasthan,Urban,31.0,2.0,0.93,1
2699,25,High School,UrbanClap,1,1.0,21059.0,1.45,1435,46865.0,0.27368053783083013,486.0,2,22232,20,5373.0,64,0,0,5.37,Debt Consolidation,UrbanClap:3.4,66.5,6,3,Yes,No,Rajasthan,Rural,15.0,0.0,0.93,0
3143,33,Graduate,Fiverr,1,9.0,35772.0,1.0,7519,52493.0,0.15902006497584992,,0,43592,69,6040.0,53,2,2,3.84,Home Renovation,Fiverr:3.3,69.1,1,0,No,Yes,Maharashtra,Rural,50.0,2.0,1.15,0
2061,40,Graduate,Rapido,1,7.0,26352.0,1.2,6751,38464.0,0.27397762765680755,503.0,0,23525,49,8259.0,29,4,1,4.84,Business Expansion,Rapido:4.0,79.2,3,0,No,No,Uttar Pradesh,Rural,13.0,1.0,0.95,0
2572,55,High School,Zomato,1,2.0,22545.0,0.9,4601,62973.0,0.28897803858754,482.0,0,488459,15,38040.0,59,2,0,5.06,Home Renovation,Zomato:4.4,85.5,6,0,Yes,No,Maharashtra,Rural,46.0,1.0,1.15,0
4863,46,Graduate,Amazon Flex,1,7.0,20721.0,1.05,3819,53249.0,0.2504017491559729,476.0,0,10489,78,30743.0,53,0,2,7.54,Education,Amazon Flex:3.3,61.4,6,0,No,No,Gujarat,Urban,60.0,0.0,1.0,0
4411,24,,Upwork,1,2.0,,0.9,3786,101739.0,0.18147729224333625,618.0,3,23632,24,,68,2,0,3.95,Medical Emergency,Upwork:3.6,74.6,5,0,No,No,Telangana,Urban,15.0,1.0,1.07,0
1603,27,High School,Upwork,1,10.0,27962.0,0.9500000000000001,4232,58008.0,0.20670474251489707,566.0,0,18961,93,36267.0,89,2,0,3.48,Vehicle Purchase,Upwork:4.7,95.4,6,1,No,Yes,Delhi,Rural,3.0,1.0,1.25,0
1833,22,Graduate,Dunzo,1,7.0,,0.8,3160,75919.0,0.2584435184187953,,0,11976,75,60641.0,58,0,4,5.32,Vehicle Purchase,Dunzo:4.6,95.2,4,1,Yes,No,Uttar Pradesh,Rural,44.0,,0.95,0
245,25,Graduate,"Rapido, UrbanClap",2,5.0,43230.0,0.9,8754,100831.0,0.253088649689797,735.0,0,498008,44,,63,0,0,7.04,Other,Rapido:4.2; UrbanClap:5.0,96.3,2,0,No,No,Karnataka,Rural,20.0,2.0,1.1,0
2097,26,High School,Upwork,1,13.0,50797.0,1.05,4088,86082.0,0.18517594818881164,,0,25288,35,42036.0,65,4,1,6.68,Debt Consolidation,Upwork:3.2,66.2,5,0,Yes,No,Tamil Nadu,Rural,20.0,1.0,1.05,0
1011,49,Postgraduate,Upwork,1,10.0,25085.0,1.45,5956,61982.0,0.229950741019349,537.0,0,20444,75,60244.0,25,3,4,5.13,Debt Consolidation,Upwork:4.5,90.5,7,0,No,Yes,Tamil Nadu,Urban,15.0,5.0,1.05,0
1113,59,Graduate,"Swiggy, Uber",2,12.0,70908.0,1.35,13372,122355.0,0.1486929588320563,900.0,0,13385,39,66434.0,27,0,1,6.62,Business Expansion,Swiggy:3.3; Uber:4.8,82.2,7,0,No,No,Telangana,Urban,49.5,2.0,1.07,1
4283,43,Graduate,"Swiggy, Zomato",2,9.0,52625.0,1.35,3633,64175.0,0.24138819881189766,850.0,0,55382,52,64911.0,69,0,1,5.17,Debt Consolidation,Swiggy:4.6; Zomato:4.3,88.4,7,0,Yes,No,West Bengal,Rural,42.0,2.0,0.9,1
4398,33,Graduate,"UrbanClap, Swiggy",2,12.0,43497.0,1.4,8910,107924.0,0.12115402357065494,,1,49375,46,40192.0,32,0,3,6.2,Other,UrbanClap:4.7; Swiggy:4.8,95.6,3,0,No,No,Karnataka,Urban,19.0,1.0,1.1,1
1206,44,,Rapido,1,1.0,32092.0,1.2,7261,,0.2188946211987893,626.0,1,26684,58,23375.0,60,2,3,4.23,Vehicle Purchase,Rapido:4.4,87.1,2,0,No,No,Tamil Nadu,Urban,50.0,1.0,1.05,0
3294,42,Graduate,Upwork,1,,27187.0,1.1,1798,73025.0,0.15226509836887878,568.0,0,39612,25,,14,3,1,7.2,Business Expansion,Upwork:4.5,88.2,7,0,No,No,Delhi,Urban,42.0,1.0,1.25,0
4159,28,Postgraduate,Dunzo,1,11.0,,1.4,14216,156474.0,0.2437875971667718,848.0,0,49383,66,26573.0,29,1,3,4.34,Medical Emergency,Dunzo:3.5,67.0,1,0,Yes,No,Maharashtra,Urban,41.0,1.0,1.15,0
3726,59,High School,Upwork,1,14.0,43374.0,1.2,8284,100692.0,0.22854307095441384,692.0,0,29756,78,43024.0,63,2,0,4.48,Vehicle Purchase,Upwork:4.6,91.3,5,0,No,No,Gujarat,Rural,31.0,2.0,1.0,0
3537,25,Graduate,"UrbanClap, Ola, Amazon Flex",3,12.0,42270.0,1.05,8912,87216.0,0.16670236893968188,718.0,0,10258,41,8205.0,67,1,0,3.52,Education,UrbanClap:3.2; Ola:3.7; Amazon Flex:3.6,72.4,4,0,Yes,No,Maharashtra,Rural,40.666666666666664,0.0,1.15,1
3104,22,Graduate,Ola,1,1.0,19161.0,1.25,4709,39742.0,0.2582243540674619,466.0,0,30991,83,,20,1,1,4.72,Business Expansion,Ola:3.4,71.8,2,0,Yes,No,Uttar Pradesh,Rural,29.0,0.0,0.95,0
2015,57,Graduate,"Uber, Amazon Flex, Upwork",3,1.0,43109.0,1.3,9370,122811.0,0.21511280831278506,751.0,0,94159,53,5564.0,68,4,1,6.25,Business Expansion,Uber:3.4; Amazon Flex:3.3; Upwork:4.7,76.1,6,1,No,Yes,Karnataka,Urban,25.0,1.0,1.1,1
2620,35,High School,"Amazon Flex, Dunzo, UrbanClap",3,11.0,89679.0,1.3,8069,193611.0,0.2104749202009107,900.0,0,416009,56,55971.0,83,0,3,7.45,Education,Amazon Flex:4.8; Dunzo:4.8; UrbanClap:3.5,90.8,2,0,No,Yes,Tamil Nadu,Rural,53.0,2.0,1.05,0
1662,36,,"Fiverr, Amazon Flex",2,12.0,39067.0,0.9,11083,60334.0,0.10814219473682732,684.0,0,467131,10,68464.0,30,4,1,3.08,Education,Fiverr:4.2; Amazon Flex:3.2,78.2,2,1,No,No,Tamil Nadu,Rural,10.5,2.0,1.05,0
3908,24,,"Upwork, Fiverr",2,7.0,43862.0,0.9500000000000001,11264,131207.0,0.10633682110830943,756.0,0,496764,38,23280.0,26,3,2,6.93,Business Expansion,Upwork:3.9; Fiverr:3.7,76.3,5,0,Yes,No,Uttar Pradesh,Urban,34.5,2.0,0.95,1
